id;year;month;municipality_code_ibge;municipality_name;dengue_cases;estimated_population;rainfall_mm;average_humidity;average_temperature
3728;2024;6;3106200;Belo Horizonte;8012;1027170;0.0;57.1;21.2
3729;2024;6;3136702;Juiz de Fora;820;267747;0.0;74.1;18.8
3730;2024;6;3143302;Montes Claros;679;180227;0.0;64.5;21.5
3731;2024;6;3170206;Uberlândia;1301;336870;460.4;73.8;23.3
3732;2024;6;3304557;Rio de Janeiro;4908;2920214;90.6;74.2;26.7
3733;2024;6;3304904;São Gonçalo;139;413779;23.9;80.5;26.4
3734;2024;6;3518800;Guarulhos;4779;515164;158.8;73.7;21.9
3735;2024;6;3552205;Sorocaba;3589;307419;59.1;74.3;24.2
3736;2024;6;4106902;Curitiba;1240;789846;79.7;77.5;13.1
3737;2024;6;4113700;Londrina;2803;247287;0.0;76.1;26.1
3738;2024;6;4115200;Maringá;1193;180117;0.0;58.9;22.5
3739;2024;6;4205407;Florianópolis;710;285000;69.1;78.8;24.8
3740;2024;6;4305108;Caxias do Sul;15;220438;311.3;77.2;15.5
3741;2024;6;4314902;Porto Alegre;1045;687679;186.5;83.7;17.3
3742;2024;6;5002704;Campo Grande;35;392791;153.8;60.1;21.4
3743;2024;6;5103403;Cuiabá;203;279657;0.0;52.4;26.7
3744;2024;6;5208707;Goiânia;3529;655531;0.0;47.6;24.0
3745;2024;6;5300108;Brasília;6972;1172689;0.0;57.7;19.7
3746;2024;7;1100205;Porto Velho;31;203556;406.8;87.2;25.6
3747;2024;7;1302603;Manaus;132;738012;62.0;63.9;29.7
3748;2024;7;1501402;Belém;177;528989;35.9;77.4;28.1
3749;2024;7;2111300;São Luís;81;406974;43.4;90.2;27.0
3750;2024;7;2211001;Teresina;352;355470;1.4;80.4;26.5
3751;2024;7;2304400;Fortaleza;194;1034611;319.4;85.1;27.7
3752;2024;7;2408102;Natal;266;337029;217.9;76.8;25.7
3753;2024;7;2504009;Campina Grande;70;183901;67.8;93.4;25.0
3754;2024;7;2507507;João Pessoa;495;377756;172.6;82.5;26.0
3755;2024;7;2611606;Recife;209;644213;109.0;81.4;24.1
3756;2024;7;2704302;Maceió;811;403096;6.9;73.2;27.2
3757;2024;7;2800308;Aracaju;43;267071;2.0;63.2;27.4
3758;2024;7;2905701;Camaçari;18;177233;26.6;74.3;26.3
3759;2024;7;2910800;Feira de Santana;407;288378;25.3;79.6;25.4
3760;2024;7;2927408;Salvador;181;1212383;94.0;85.6;25.1
3761;2024;7;3106200;Belo Horizonte;7064;1027170;0.0;53.9;21.0
3762;2024;7;3136702;Juiz de Fora;560;267747;11.7;73.7;18.1
3763;2024;7;3143302;Montes Claros;590;180227;0.0;57.3;21.0
3764;2024;7;3170206;Uberlândia;1053;336870;460.4;73.8;23.3
3765;2024;7;3304557;Rio de Janeiro;3945;2920214;90.6;74.2;26.7
3766;2024;7;3304904;São Gonçalo;118;413779;23.2;70.5;26.6
3767;2024;7;3518800;Guarulhos;2642;515164;158.8;73.7;21.9
3768;2024;7;3552205;Sorocaba;1685;307419;59.1;74.3;24.2
3769;2024;7;4106902;Curitiba;677;789846;79.7;77.5;13.1
3770;2024;7;4113700;Londrina;1784;247287;76.1;76.1;26.1
3771;2024;7;4115200;Maringá;827;180117;44.9;70.6;20.1
3772;2024;7;4205407;Florianópolis;440;285000;69.1;78.8;24.8
3773;2024;7;4305108;Caxias do Sul;10;220438;83.6;81.4;12.3
3774;2024;7;4314902;Porto Alegre;555;687679;77.3;84.2;13.9
3775;2024;7;5002704;Campo Grande;39;392791;153.8;60.1;21.4
3776;2024;7;5103403;Cuiabá;116;279657;0.0;50.2;24.7
3777;2024;7;5208707;Goiânia;2505;655531;0.0;42.0;23.8
3778;2024;7;5300108;Brasília;5716;1172689;0.0;48.1;19.7
3779;2024;8;1100205;Porto Velho;31;203556;406.8;87.2;25.6
3780;2024;8;1302603;Manaus;133;738012;17.7;59.7;30.6
3781;2024;8;1501402;Belém;159;528989;67.3;78.5;28.1
3782;2024;8;2111300;São Luís;93;406974;0.0;84.9;27.6
3783;2024;8;2211001;Teresina;268;355470;0.0;80.4;26.5
3784;2024;8;2304400;Fortaleza;219;1034611;319.4;85.1;27.7
3785;2024;8;2408102;Natal;236;337029;34.2;71.9;25.8
3786;2024;8;2504009;Campina Grande;45;183901;16.8;90.2;25.0
3787;2024;8;2507507;João Pessoa;468;377756;71.2;76.5;26.2
3788;2024;8;2611606;Recife;156;644213;109.0;81.4;24.1
3789;2024;8;2704302;Maceió;474;403096;6.9;73.2;27.2
3790;2024;8;2800308;Aracaju;29;267071;2.0;63.2;27.4
3791;2024;8;2905701;Camaçari;23;177233;26.6;74.3;26.3
3792;2024;8;2910800;Feira de Santana;287;288378;25.3;79.6;25.4
3793;2024;8;2927408;Salvador;168;1212383;138.6;85.6;25.1
3794;2024;8;3106200;Belo Horizonte;7337;1027170;0.0;48.4;21.8
3795;2024;8;3136702;Juiz de Fora;502;267747;25.0;66.6;18.5
3796;2024;8;3143302;Montes Claros;577;180227;0.0;51.7;22.9
3797;2024;8;3170206;Uberlândia;1028;336870;460.4;73.8;23.3
3798;2024;8;3304557;Rio de Janeiro;3561;2920214;90.6;74.2;26.7
3799;2024;8;3304904;São Gonçalo;127;413779;0.0;65.7;27.0
3800;2024;8;3518800;Guarulhos;2762;515164;158.8;73.7;21.9
3801;2024;8;3552205;Sorocaba;1566;307419;59.1;74.3;24.2
3802;2024;8;4106902;Curitiba;663;789846;79.7;77.5;13.1
3803;2024;8;4113700;Londrina;1700;247287;40.2;76.1;26.1
3804;2024;8;4115200;Maringá;776;180117;63.5;42.5;21.3
3805;2024;8;4205407;Florianópolis;413;285000;69.1;78.8;24.8
3806;2024;8;4305108;Caxias do Sul;6;220438;105.3;73.2;14.5
3807;2024;8;4314902;Porto Alegre;559;687679;46.8;81.6;15.9
3808;2024;8;5002704;Campo Grande;23;392791;153.8;60.1;21.4
3809;2024;8;5103403;Cuiabá;109;279657;0.2;41.0;28.0
3810;2024;8;5208707;Goiânia;2504;655531;0.0;38.0;24.8
3811;2024;8;5300108;Brasília;6255;1172689;0.0;41.7;21.1
3812;2024;9;1100205;Porto Velho;29;203556;406.8;87.2;25.6
3813;2024;9;1302603;Manaus;117;738012;68.2;54.0;31.9
3814;2024;9;1501402;Belém;135;528989;12.9;78.5;28.1
3815;2024;9;2111300;São Luís;63;406974;0.0;80.4;27.8
3816;2024;9;2211001;Teresina;199;355470;0.0;80.4;26.5
3817;2024;9;2304400;Fortaleza;202;1034611;319.4;85.1;27.7
3818;2024;9;2408102;Natal;194;337029;15.9;71.2;26.2
3819;2024;9;2504009;Campina Grande;23;183901;17.4;75.9;25.0
3820;2024;9;2507507;João Pessoa;439;377756;48.2;70.7;26.6
3821;2024;9;2611606;Recife;152;644213;109.0;81.4;24.1
3822;2024;9;2704302;Maceió;434;403096;6.9;73.2;27.2
3823;2024;9;2800308;Aracaju;15;267071;2.0;63.2;27.4
3824;2024;9;2905701;Camaçari;25;177233;26.6;74.3;26.3
3825;2024;9;2910800;Feira de Santana;267;288378;25.3;79.6;25.4
3826;2024;9;2927408;Salvador;123;1212383;51.7;85.6;25.1
3827;2024;9;3106200;Belo Horizonte;6761;1027170;0.1;44.4;24.8
3828;2024;9;3136702;Juiz de Fora;516;267747;23.2;65.9;21.2
3829;2024;9;3143302;Montes Claros;480;180227;0.0;43.7;25.3
3830;2024;9;3170206;Uberlândia;1029;336870;460.4;73.8;23.3
3831;2024;9;3304557;Rio de Janeiro;3474;2920214;90.6;74.2;26.7
3832;2024;9;3304904;São Gonçalo;89;413779;0.0;66.5;27.6
3833;2024;9;3518800;Guarulhos;2522;515164;158.8;73.7;21.9
3834;2024;9;3552205;Sorocaba;1441;307419;59.1;74.3;24.2
3835;2024;9;4106902;Curitiba;613;789846;79.7;77.5;13.1
3836;2024;9;4113700;Londrina;1572;247287;59.7;76.1;26.1
3837;2024;9;4115200;Maringá;752;180117;46.4;42.5;25.6
3838;2024;9;4205407;Florianópolis;410;285000;69.1;78.8;24.8
3839;2024;9;4305108;Caxias do Sul;8;220438;154.2;74.5;17.9
3840;2024;9;4314902;Porto Alegre;572;687679;211.9;81.2;19.0
3841;2024;9;5002704;Campo Grande;25;392791;153.8;60.1;21.4
3842;2024;9;5103403;Cuiabá;99;279657;2.0;47.5;31.0
3843;2024;9;5208707;Goiânia;2039;655531;14.0;31.4;28.8
3844;2024;9;5300108;Brasília;6007;1172689;0.0;31.5;24.7
3845;2024;10;1100205;Porto Velho;30;203556;406.8;87.2;25.6
3846;2024;10;1302603;Manaus;117;738012;86.8;63.8;30.1
3847;2024;10;1501402;Belém;154;528989;84.6;78.5;28.1
3848;2024;10;2111300;São Luís;92;406974;0.0;79.0;28.1
3849;2024;10;2211001;Teresina;222;355470;14.8;80.4;26.5
3850;2024;10;2304400;Fortaleza;179;1034611;319.4;85.1;27.7
3851;2024;10;2408102;Natal;177;337029;14.3;71.7;26.9
3852;2024;10;2504009;Campina Grande;14;183901;2.8;75.1;25.0
3853;2024;10;2507507;João Pessoa;486;377756;6.8;70.6;27.4
3854;2024;10;2611606;Recife;159;644213;109.0;81.4;24.1
3855;2024;10;2704302;Maceió;373;403096;6.9;73.2;27.2
3856;2024;10;2800308;Aracaju;25;267071;2.0;63.2;27.4
3857;2024;10;2905701;Camaçari;14;177233;26.6;74.3;26.3
3858;2024;10;2910800;Feira de Santana;286;288378;25.3;79.6;25.4
3859;2024;10;2927408;Salvador;120;1212383;19.2;85.6;25.1
3860;2024;10;3106200;Belo Horizonte;7212;1027170;289.0;64.5;24.0
3861;2024;10;3136702;Juiz de Fora;554;267747;239.9;80.3;20.0
3862;2024;10;3143302;Montes Claros;570;180227;97.7;62.2;26.4
3863;2024;10;3170206;Uberlândia;1082;336870;460.4;73.8;23.3
3864;2024;10;3304557;Rio de Janeiro;3693;2920214;90.6;74.2;26.7
3865;2024;10;3304904;São Gonçalo;96;413779;1.4;71.1;28.4
3866;2024;10;3518800;Guarulhos;3039;515164;158.8;73.7;21.9
3867;2024;10;3552205;Sorocaba;1588;307419;59.1;74.3;24.2
3868;2024;10;4106902;Curitiba;746;789846;79.7;77.5;13.1
3869;2024;10;4113700;Londrina;1650;247287;61.6;76.1;26.1
3870;2024;10;4115200;Maringá;834;180117;99.4;42.5;25.5
3871;2024;10;4205407;Florianópolis;447;285000;69.1;78.8;24.8
3872;2024;10;4305108;Caxias do Sul;10;220438;122.8;76.9;17.9
3873;2024;10;4314902;Porto Alegre;643;687679;62.1;77.9;21.0
3874;2024;10;5002704;Campo Grande;24;392791;153.8;60.1;21.4
3875;2024;10;5103403;Cuiabá;131;279657;90.8;55.9;31.8
3876;2024;10;5208707;Goiânia;2389;655531;336.7;63.6;26.7
3877;2024;10;5300108;Brasília;6224;1172689;291.6;66.2;23.6
3878;2024;11;1100205;Porto Velho;18;203556;406.8;87.2;25.6
3879;2024;11;1302603;Manaus;104;738012;131.3;68.0;29.6
3880;2024;11;1501402;Belém;117;528989;117.9;78.5;28.1
3881;2024;11;2111300;São Luís;81;406974;0.0;80.1;28.2
3882;2024;11;2211001;Teresina;219;355470;54.5;80.4;26.5
3883;2024;11;2304400;Fortaleza;201;1034611;319.4;85.1;27.7
3884;2024;11;2408102;Natal;158;337029;7.8;72.6;27.3
3885;2024;11;2504009;Campina Grande;13;183901;1.8;70.2;25.0
3886;2024;11;2507507;João Pessoa;443;377756;4.8;69.7;27.9
3887;2024;11;2611606;Recife;139;644213;109.0;81.4;24.1
3888;2024;11;2704302;Maceió;254;403096;6.9;73.2;27.2
3889;2024;11;2800308;Aracaju;12;267071;2.0;63.2;27.4
3890;2024;11;2905701;Camaçari;19;177233;26.6;74.3;26.3
3891;2024;11;2910800;Feira de Santana;267;288378;25.3;79.6;25.4
3892;2024;11;2927408;Salvador;108;1212383;336.0;85.6;25.1
3893;2024;11;3106200;Belo Horizonte;6754;1027170;215.1;72.3;23.0
3894;2024;11;3136702;Juiz de Fora;409;267747;226.9;83.3;20.5
3895;2024;11;3143302;Montes Claros;597;180227;209.2;74.1;24.6
3896;2024;11;3170206;Uberlândia;1096;336870;460.4;73.8;23.3
3897;2024;11;3304557;Rio de Janeiro;3494;2920214;90.6;74.2;26.7
3898;2024;11;3304904;São Gonçalo;104;413779;0.0;69.9;28.7
3899;2024;11;3518800;Guarulhos;2357;515164;158.8;73.7;21.9
3900;2024;11;3552205;Sorocaba;1475;307419;59.1;74.3;24.2
3901;2024;11;4106902;Curitiba;569;789846;79.7;77.5;13.1
3902;2024;11;4113700;Londrina;1606;247287;183.0;76.1;26.1
3903;2024;11;4115200;Maringá;719;180117;298.7;42.5;25.8
3904;2024;11;4205407;Florianópolis;381;285000;69.1;78.8;24.8
3905;2024;11;4305108;Caxias do Sul;12;220438;132.4;73.5;20.1
3906;2024;11;4314902;Porto Alegre;687;687679;74.3;73.5;23.3
3907;2024;11;5002704;Campo Grande;38;392791;153.8;60.1;21.4
3908;2024;11;5103403;Cuiabá;100;279657;130.1;69.5;29.1
3909;2024;11;5208707;Goiânia;2425;655531;480.7;77.1;24.6
3910;2024;11;5300108;Brasília;6076;1172689;292.9;80.1;22.0
3911;2024;12;1100205;Porto Velho;25;203556;406.8;87.2;25.6
3912;2024;12;1302603;Manaus;104;738012;272.4;77.9;28.0
3913;2024;12;1501402;Belém;122;528989;383.5;78.5;28.1
3914;2024;12;2111300;São Luís;78;406974;0.0;80.1;28.2
3915;2024;12;2211001;Teresina;201;355470;54.5;80.4;26.5
3916;2024;12;2304400;Fortaleza;138;1034611;319.4;85.1;27.7
3917;2024;12;2408102;Natal;168;337029;30.2;74.3;27.8
3918;2024;12;2504009;Campina Grande;22;183901;1.8;70.2;25.0
3919;2024;12;2507507;João Pessoa;426;377756;55.2;74.2;27.9
3920;2024;12;2611606;Recife;118;644213;109.0;81.4;24.1
3921;2024;12;2704302;Maceió;295;403096;6.9;73.2;27.2
3922;2024;12;2800308;Aracaju;19;267071;2.0;63.2;27.4
3923;2024;12;2905701;Camaçari;13;177233;26.6;74.3;26.3
3924;2024;12;2910800;Feira de Santana;232;288378;25.3;79.6;25.4
3925;2024;12;2927408;Salvador;90;1212383;21.7;85.6;25.1
3926;2024;12;3106200;Belo Horizonte;6567;1027170;410.1;72.2;23.7
3927;2024;12;3136702;Juiz de Fora;478;267747;253.1;83.8;21.7
3928;2024;12;3143302;Montes Claros;597;180227;141.9;73.3;25.1
3929;2024;12;3170206;Uberlândia;1409;336870;460.4;73.8;23.3
3930;2024;12;3304557;Rio de Janeiro;3579;2920214;90.6;74.2;26.7
3931;2024;12;3304904;São Gonçalo;98;413779;100.9;75.1;28.4
3932;2024;12;3518800;Guarulhos;2718;515164;158.8;73.7;21.9
3933;2024;12;3552205;Sorocaba;1600;307419;59.1;74.3;24.2
3934;2024;12;4106902;Curitiba;625;789846;79.7;77.5;13.1
3935;2024;12;4113700;Londrina;1560;247287;183.0;76.1;26.1
3936;2024;12;4115200;Maringá;719;180117;210.6;42.5;24.8
3937;2024;12;4205407;Florianópolis;441;285000;69.1;78.8;24.8
3938;2024;12;4305108;Caxias do Sul;15;220438;201.9;76.8;19.1
3939;2024;12;4314902;Porto Alegre;698;687679;74.3;73.5;23.3
3940;2024;12;5002704;Campo Grande;28;392791;153.8;60.1;21.4
3941;2024;12;5103403;Cuiabá;165;279657;214.5;72.5;28.4
3942;2024;12;5208707;Goiânia;2429;655531;199.4;72.7;25.3
3943;2024;12;5300108;Brasília;6256;1172689;282.0;77.9;22.3
3944;2025;1;1100205;Porto Velho;26;203556;406.8;87.2;25.6
3945;2025;1;1302603;Manaus;150;738012;272.4;77.9;28.0
3946;2025;1;1501402;Belém;115;528989;383.5;78.5;28.1
3947;2025;1;2111300;São Luís;94;406974;0.0;80.1;28.2
3948;2025;1;2211001;Teresina;302;355470;54.5;80.4;26.5
3949;2025;1;2304400;Fortaleza;32;1034611;319.4;85.1;27.7
3950;2025;1;2408102;Natal;149;337029;30.2;74.3;27.8
3951;2025;1;2504009;Campina Grande;20;183901;1.8;70.2;25.0
3952;2025;1;2507507;João Pessoa;333;377756;55.2;74.2;27.9
3953;2025;1;2611606;Recife;296;644213;109.0;81.4;24.1
3954;2025;1;2704302;Maceió;137;403096;6.9;73.2;27.2
3955;2025;1;2800308;Aracaju;14;267071;2.0;63.2;27.4
3956;2025;1;2905701;Camaçari;10;177233;26.6;74.3;26.3
3957;2025;1;2910800;Feira de Santana;28;288378;25.3;79.6;25.4
3958;2025;1;2927408;Salvador;40;1212383;21.7;85.6;25.1
3959;2025;1;3106200;Belo Horizonte;243;1027170;410.1;72.2;23.7
